Unnamed: 0,DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,DATE,UNIX_TIME,ANGLE,ANGLE_FULL
7188,18-05-2020 13:30,4135001,1BY6WEcLGh8j5v7,10711.75,1045.7625,2709.125,6281359.125,18-05-2020,1589788800,89.98851053,89.98851053
7210,18-05-2020 13:45,4135001,1BY6WEcLGh8j5v7,12238.85714,1193.628571,2996,6281646,18-05-2020,1589789700,89.59140718,90.40859282
7232,18-05-2020 14:00,4135001,1BY6WEcLGh8j5v7,9339.25,912.65,3275.25,6281925.25,18-05-2020,1589790600,88.09644963,91.90355037
7254,18-05-2020 14:15,4135001,1BY6WEcLGh8j5v7,4601.142857,451.5571429,3425.857143,6282075.857,18-05-2020,1589791500,85.55850918,94.44149082
7276,18-05-2020 14:30,4135001,1BY6WEcLGh8j5v7,6379.625,624.9625,3564.375,6282214.375,18-05-2020,1589792400,82.06930675,97.93069325
7298,18-05-2020 14:45,4135001,1BY6WEcLGh8j5v7,5844.285714,572.6571429,3706.142857,6282356.143,18-05-2020,1589793300,77.75191156,102.2480884
7320,18-05-2020 15:00,4135001,1BY6WEcLGh8j5v7,7249.75,709.9,3875.25,6282525.25,18-05-2020,1589794200,72.75354159,107.2464584
7342,18-05-2020 15:15,4135001,1BY6WEcLGh8j5v7,7443.142857,728.7428571,4047.571429,6282697.571,18-05-2020,1589795100,67.23725232,112.7627477
7364,18-05-2020 15:30,4135001,1BY6WEcLGh8j5v7,7063.625,691.7125,4229.75,6282879.75,18-05-2020,1589796000,61.37316632,118.6268337
7386,18-05-2020 15:45,4135001,1BY6WEcLGh8j5v7,6533.142857,639.9714286,4397.857143,6283047.857,18-05-2020,1589796900,55.32989624,124.6701038
7408,18-05-2020 16:00,4135001,1BY6WEcLGh8j5v7,5530.25,542.0375,4548,6283198,18-05-2020,1589797800,49.26675249,130.7332475
7430,18-05-2020 16:15,4135001,1BY6WEcLGh8j5v7,3755.714286,369.1285714,4665.285714,6283315.286,18-05-2020,1589798700,43.32721457,136.6727854
7452,18-05-2020 16:30,4135001,1BY6WEcLGh8j5v7,3458.75,340.025,4753.25,6283403.25,18-05-2020,1589799600,37.63399804,142.366002
7474,18-05-2020 16:45,4135001,1BY6WEcLGh8j5v7,2627.285714,257.6571429,4828.285714,6283478.286,18-05-2020,1589800500,32.28588533,147.7141147
7496,18-05-2020 17:00,4135001,1BY6WEcLGh8j5v7,2073,203.2428571,4882.428571,6283532.429,18-05-2020,1589801400,27.3563276,152.6436724
7518,18-05-2020 17:15,4135001,1BY6WEcLGh8j5v7,1556.125,152.0375,4927,6283577,18-05-2020,1589802300,22.89368199,157.106318
7540,18-05-2020 17:30,4135001,1BY6WEcLGh8j5v7,1076.714286,104.6714286,4959.285714,6283609.286,18-05-2020,1589803200,18.92283706,161.0771629
7562,18-05-2020 17:45,4135001,1BY6WEcLGh8j5v7,690.75,66.95,4980.625,6283630.625,18-05-2020,1589804100,15.44790562,164.5520944
7584,18-05-2020 18:00,4135001,1BY6WEcLGh8j5v7,357.7142857,34.55714286,4994.142857,6283644.143,18-05-2020,1589805000,12.45563059,167.5443694
7606,18-05-2020 18:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589805900,9.919152907,170.0808471
7628,18-05-2020 18:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589806800,7.801825005,172.198175
7650,18-05-2020 18:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589807700,6.060808731,173.9391913
7672,18-05-2020 19:00,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589808600,4.650265042,175.349735
7694,18-05-2020 19:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589809500,3.524013698,176.4759863
7716,18-05-2020 19:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589810400,2.637607831,177.3623922
7738,18-05-2020 19:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589811300,1.949824904,178.0501751
7760,18-05-2020 20:00,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589812200,1.423618938,178.5763811
7782,18-05-2020 20:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589813100,1.026608024,178.973392
7804,18-05-2020 20:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589814000,0.731186738,179.2688133
7826,18-05-2020 20:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589814900,0.514357067,179.4856429
7848,18-05-2020 21:00,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589815800,0.357366526,179.6426335
7870,18-05-2020 21:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589816700,0.245231234,179.7547688
7892,18-05-2020 21:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589817600,0.166207437,179.8337926
7914,18-05-2020 21:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589818500,0.111259697,179.8887403
7936,18-05-2020 22:00,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589819400,0.073559378,179.9264406
7958,18-05-2020 22:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589820300,0.048034246,179.9519658
7980,18-05-2020 22:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589821200,0.030979661,179.9690203
8002,18-05-2020 22:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589822100,0.019733999,179.980266
8024,18-05-2020 23:00,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589823000,0.012415559,179.9875844
8046,18-05-2020 23:15,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589823900,0.007714899,179.9922851
8068,18-05-2020 23:30,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589824800,0.004734858,179.9952651
8090,18-05-2020 23:45,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,18-05-2020,1589825700,0.002870096,179.9971299
8112,19-05-2020 0:00,4135001,1BY6WEcLGh8j5v7,0,0,624.75,6283648,19-05-2020,1589826600,0.001712129,0.001712129
8134,19-05-2020 0:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,19-05-2020,1589827500,0.002654183,0.002654183
8156,19-05-2020 0:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,19-05-2020,1589828400,0.004077615,0.004077615
8178,19-05-2020 0:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,19-05-2020,1589829300,0.006208158,0.006208158
